row_id,timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time
5219,7313738149,24418,3167,False,2593,1,26666.0
5220,7313738149,24418,3166,False,2593,0,26666.0
5221,7313808332,24418,18186,True,2595,-1,
5222,7313823548,24418,3167,False,2596,1,25000.0
5223,7313823548,24418,3165,False,2596,1,25000.0
5224,7313823548,24418,3166,False,2596,1,25000.0
5225,7313922765,24418,2706,False,2594,1,2666.0
5226,7313922765,24418,2705,False,2594,0,2666.0
5227,7313922765,24418,2704,False,2594,1,2666.0
5228,7314038508,24418,3408,False,2597,0,24333.0
5229,7314038508,24418,3410,False,2597,1,24333.0
5230,7314038508,24418,3409,False,2597,1,24333.0
5231,7314172989,24418,3361,False,2598,1,25000.0
5232,7314172989,24418,3360,False,2598,1,25000.0
5233,7314172989,24418,3362,False,2598,0,25000.0
5234,7314321164,24418,4466,False,2599,0,26333.0
5235,7314361522,24418,3672,False,2600,1,11000.0
5236,7314384241,24418,6450,False,2601,1,24000.0
5237,7314429005,24418,8762,False,2602,0,16000.0
5238,7314468616,24418,5368,False,2603,1,24000.0
5239,7314524942,24418,4264,False,2604,1,14000.0
5240,7314579549,24418,4826,False,2605,0,35000.0
5241,7314620683,24418,8388,False,2606,0,34000.0
5242,7314655520,24418,3998,False,2607,1,29000.0
5243,7314682225,24418,5715,False,2608,1,24000.0
5244,7314730966,24418,4375,False,2609,1,12000.0
5245,7326321602,24418,1267,False,2610,0,29000.0
5246,7326359036,24418,1350,False,2611,1,20000.0
5247,7326384244,24418,952,False,2612,1,18000.0
5248,7326405342,24418,987,False,2613,1,17000.0
5249,7326424663,24418,297,False,2614,1,15000.0
5250,7326453548,24418,907,False,2615,0,14000.0
5251,7326494499,24418,1364,False,2617,1,14000.0
5252,7326527388,24418,458,False,2618,1,14000.0
5253,7326551100,24418,385,False,2619,1,18000.0
5254,7326567372,24418,907,False,2620,1,17000.0
5255,7326614841,24418,734,False,2621,1,11000.0
5256,7326662310,24418,1015,False,2616,1,20000.0
5257,7326691838,24418,1040,False,2622,0,18000.0
5258,7326730248,24418,434,False,2623,0,14000.0
5259,7326747647,24418,7877,True,2625,-1,
5260,7326775176,24418,622,False,2626,0,16000.0
5261,7326819879,24418,1267,False,2627,1,19000.0
5262,7326875032,24418,1044,False,2624,0,14000.0
5263,7326918648,24418,1099,False,2628,0,17000.0
5264,7326955869,24418,471,False,2629,1,16000.0
5265,7327001201,24418,560,False,2630,1,21000.0
5266,7327056378,24418,719,False,2631,1,18000.0
5267,7327093148,24418,1003,False,2632,0,23000.0
5268,7327109829,24418,8288,True,2633,-1,
5269,7327122404,24418,716,False,2634,1,17000.0
5270,7327139010,24418,1044,False,2635,1,10000.0
5271,7428987908,24418,8649,False,2636,1,11000.0
5272,7429005680,24418,5522,False,2637,1,12000.0
5273,7548532218,24418,9312,False,2638,1,9000.0
5274,7667253678,24418,10618,False,2639,1,19000.0
5275,7667280192,24418,10448,False,2640,1,20000.0
5276,7667307721,24418,10420,False,2641,1,19000.0
5277,7667342357,24418,10418,False,2642,0,20000.0
5278,7667378138,24418,10498,False,2643,0,21000.0
5279,7667405337,24418,10630,False,2644,1,22000.0
5280,7667431890,24418,10557,False,2645,1,20000.0
5281,7667465845,24418,10388,False,2646,0,19000.0
5282,7667498686,24418,10596,False,2647,0,20000.0
5283,7667519857,24418,10530,False,2648,1,19000.0
5284,7667628750,24418,967,False,2649,1,13000.0
5285,7667664110,24418,1372,False,2650,0,17000.0
5286,7667706684,24418,425,False,2651,0,17000.0
5287,7667730998,24418,425,False,2653,1,18000.0
5288,7667751237,24418,926,False,2654,0,6000.0
5289,7667776828,24418,488,False,2655,0,15000.0
5290,7667801327,24418,393,False,2656,1,18000.0
5291,7667821068,24418,1003,False,2657,1,16000.0
5292,7667844688,24418,479,False,2652,1,14000.0
5293,7667874550,24418,1222,False,2658,0,17000.0
5294,7667913432,24418,1222,False,2659,1,17000.0
5295,7667937656,24418,1099,False,2660,0,15000.0
5296,7667960264,24418,1307,False,2661,1,17000.0
5297,7667990599,24418,1101,False,2662,0,17000.0
5298,7668013353,24418,716,False,2663,1,17000.0
5299,7683150445,24418,1391,False,2664,1,9000.0
5300,7683175813,24418,1063,False,2665,1,17000.0
5301,7683208547,24418,220,False,2666,1,16000.0
5302,7683630987,24418,606,False,2667,1,17000.0
5303,7684045994,24418,1379,False,2668,0,17000.0
5304,7684061129,24418,290,False,2669,1,17000.0
5305,7684085490,24418,235,False,2670,1,9000.0
5306,7737451085,24418,231,False,2671,1,18000.0
5307,7737478027,24418,831,False,2672,1,16000.0
5308,7737503530,24418,1145,False,2673,1,17000.0
5309,7737530280,24418,904,False,2674,1,14000.0
5310,7737560886,24418,905,False,2675,1,17000.0
5311,7737602158,24418,501,False,2676,1,15000.0
5312,7737648233,24418,807,False,2677,1,18000.0
5313,7737683811,24418,748,False,2678,1,18000.0
5314,7737725330,24418,1358,False,2679,0,15000.0
5315,7737751910,24418,14021,True,2681,-1,
5316,7737781495,24418,949,False,2682,0,18000.0
5317,7737863342,24418,1372,False,2683,1,16000.0
5318,7737941704,24418,846,False,2680,0,17000.0
5319,7737979024,24418,846,False,2684,1,16000.0
5320,7738002991,24418,454,False,2685,1,7000.0
5321,7738026049,24418,1044,False,2686,1,16000.0
5322,7738050651,24418,981,False,2687,0,15000.0
5323,7738075462,24418,370,False,2688,1,18000.0
5324,7738238412,24418,2122,False,2689,0,18000.0
5325,7738238412,24418,2120,False,2689,1,18000.0
5326,7738238412,24418,2121,False,2689,0,18000.0
5327,7738351836,24418,1903,False,2690,1,27000.0
5328,7738351836,24418,1901,False,2690,1,27000.0
5329,7738351836,24418,1902,False,2690,1,27000.0
5330,7738456174,24418,1605,False,2691,0,25333.0
5331,7738456174,24418,1606,False,2691,1,25333.0
5332,7738456174,24418,1604,False,2691,0,25333.0
5333,7739177645,24418,2274,False,2692,0,24666.0
5334,7739177645,24418,2273,False,2692,1,24666.0
5335,7739177645,24418,2272,False,2692,1,24666.0
5336,7739302079,24418,1439,False,2693,1,26666.0
5337,7739302079,24418,1441,False,2693,0,26666.0
5338,7739302079,24418,1440,False,2693,1,26666.0
5339,7739402346,24418,1626,False,2694,1,24666.0
5340,7739402346,24418,1625,False,2694,0,24666.0
5341,7739402346,24418,1627,False,2694,0,24666.0
5342,7739508596,24418,1920,False,2695,0,21000.0
5343,7739508596,24418,1921,False,2695,0,21000.0
5344,7739508596,24418,1919,False,2695,1,21000.0
5345,7739583294,24418,1921,False,2696,1,25333.0
5346,7739583294,24418,1920,False,2696,1,25333.0
5347,7739583294,24418,1919,False,2696,1,25333.0
5348,7739661535,24418,1627,False,2697,1,16000.0
5349,7739661535,24418,1626,False,2697,1,16000.0
5350,7739661535,24418,1625,False,2697,1,16000.0
5351,7919501081,24418,10631,False,2698,1,4666.0
5352,7919530250,24418,10582,False,2699,1,21000.0
5353,7919559816,24418,10592,False,2700,1,21000.0
5354,7919592506,24418,10455,False,2701,1,21000.0
5355,7919623324,24418,10473,False,2702,1,22000.0
5356,7919649670,24418,10641,False,2703,1,21000.0
5357,7919675285,24418,10665,False,2704,1,18000.0
5358,7919705607,24418,10529,False,2705,0,19000.0
5359,7919738312,24418,10551,False,2706,1,18000.0
5360,7919766818,24418,10659,False,2707,1,19000.0
5361,7919796008,24418,10548,False,2708,1,22000.0
5362,7919824411,24418,10492,False,2709,1,22000.0
5363,7919878202,24418,1249,False,2710,0,20000.0
5364,7919915831,24418,633,False,2711,0,18000.0
5365,7919957000,24418,232,False,2712,0,17000.0
5366,7919989771,24418,1373,False,2713,1,17000.0
5367,7920023377,24418,526,False,2714,1,15000.0
5368,7920063556,24418,743,False,2715,0,17000.0
5369,7920102777,24418,588,False,2716,0,19000.0
5370,7920135514,24418,947,False,2717,1,16000.0
5371,7920162673,24418,1010,False,2718,1,16000.0
5372,7920191123,24418,1255,False,2719,1,17000.0
5373,7920222349,24418,632,False,2720,1,17000.0
5374,7920255173,24418,873,False,2721,1,17000.0
5375,7920285943,24418,319,False,2722,0,17000.0
5376,7920314514,24418,545,False,2723,1,19000.0
5377,7920343927,24418,969,False,2724,0,19000.0
5378,7920378056,24418,872,False,2726,1,17000.0
5379,7920391412,24418,319,False,2727,1,17000.0
5380,7920413229,24418,493,False,2728,1,8000.0
5381,7920429156,24418,969,False,2729,1,16000.0
5382,7920448450,24418,1337,False,2730,1,11000.0
5383,7920470250,24418,461,False,2725,1,15000.0
5384,7920505267,24418,1330,False,2731,0,17000.0
5385,7920538851,24418,640,False,2733,0,20000.0
5386,7920558724,24418,1330,False,2734,1,16000.0
5387,7920573905,24418,588,False,2735,1,14000.0
5388,7920595569,24418,1261,False,2736,1,10000.0
5389,7920619094,24418,741,False,2737,1,16000.0
5390,7920647523,24418,258,False,2732,0,18000.0
5391,7920678725,24418,695,False,2738,1,16000.0
5392,7920711531,24418,1171,False,2739,0,17000.0
5393,7923230137,24418,2344,False,2740,1,17000.0
5394,7923230137,24418,2345,False,2740,1,17000.0
5395,7923230137,24418,2346,False,2740,1,17000.0
5396,7923378248,24418,2421,False,2741,1,22000.0
5397,7923378248,24418,2420,False,2741,1,22000.0
5398,7923378248,24418,2419,False,2741,1,22000.0
5399,7923617639,24418,1574,False,2742,1,23666.0
5400,7923617639,24418,1575,False,2742,1,23666.0
5401,7923617639,24418,1576,False,2742,1,23666.0
5402,7923853103,24418,1430,False,2743,1,22000.0
5403,7923853103,24418,1431,False,2743,1,22000.0
5404,7923853103,24418,1432,False,2743,1,22000.0
5405,7924017721,24418,1800,False,2744,0,18666.0
5406,7924017721,24418,1801,False,2744,1,18666.0
5407,7924017721,24418,1799,False,2744,0,18666.0
5408,7945091691,24418,3608,False,2745,0,26000.0
5409,7945141882,24418,8918,False,2746,0,33000.0
5410,7945177079,24418,5186,False,2747,1,26000.0
5411,7945207945,24418,5501,False,2748,1,15000.0
5412,7945262143,24418,4088,False,2749,1,11000.0
5413,7945300117,24418,8685,False,2750,0,28000.0
5414,7945361439,24418,6462,False,2751,0,13000.0
5415,7945447626,24418,6139,False,2752,1,30000.0
5416,7945478719,24418,5428,False,2753,1,50000.0
5417,7945492716,24418,10000,False,2754,1,7000.0
5418,7945533050,24418,3990,False,2755,1,7000.0
5419,7945573453,24418,6090,False,2756,1,25000.0
5420,7945603102,24418,3935,False,2757,1,21000.0
5421,7945630406,24418,9488,False,2758,0,15000.0
5422,7945650102,24418,5270,False,2759,1,12000.0
5423,7945700160,24418,6012,False,2760,0,5000.0
5424,7945729497,24418,6435,False,2761,1,34000.0
5425,7945754765,24418,8968,False,2762,1,13000.0
5426,7945782078,24418,4646,False,2763,0,17000.0
5427,7945827138,24418,9276,False,2764,1,8000.0
5428,7945877359,24418,4045,False,2765,1,26000.0
5429,7945922582,24418,6226,False,2766,0,36000.0
5430,8028259753,24418,584,False,2767,1,20000.0
5431,8028285214,24418,1239,False,2768,0,16000.0
5432,8028303788,24418,1189,False,2769,1,16000.0
5433,8028328742,24418,776,False,2770,1,10000.0
5434,8028356952,24418,581,False,2771,1,17000.0
5435,8028383714,24418,1334,False,2772,1,17000.0
5436,8028406352,24418,688,False,2773,1,18000.0
5437,8028439814,24418,941,False,2774,0,17000.0
5438,8028475922,24418,1301,False,2775,1,17000.0
5439,8028505911,24418,1074,False,2776,1,19000.0
5440,8028536759,24418,510,False,2777,1,16000.0
5441,8028565293,24418,1228,False,2778,1,17000.0
5442,8028616088,24418,335,False,2779,1,14000.0
5443,8028666393,24418,331,False,2780,0,17000.0
5444,8028699125,24418,524,False,2781,0,18000.0
5445,8029052462,24418,3150,False,2782,1,18000.0
5446,8029052462,24418,3151,False,2782,0,18000.0
5447,8029052462,24418,3152,False,2782,1,18000.0
5448,8029180196,24418,10722,False,2783,0,25666.0
5449,8029180196,24418,10724,False,2783,1,25666.0
5450,8029180196,24418,10723,False,2783,0,25666.0
5451,8029291113,24418,3310,False,2784,1,20666.0
5452,8029291113,24418,3309,False,2784,1,20666.0
5453,8029291113,24418,3311,False,2784,1,20666.0
5454,8029384516,24418,3235,False,2785,1,25000.0
5455,8029384516,24418,3236,False,2785,0,25000.0
5456,8029384516,24418,3234,False,2785,1,25000.0
5457,8029494061,24418,3416,False,2786,0,22666.0
5458,8029494061,24418,3415,False,2786,1,22666.0
5459,8029494061,24418,3414,False,2786,1,22666.0
5460,8029617155,24418,10728,False,2787,0,23000.0
5461,8029617155,24418,10730,False,2787,1,23000.0
5462,8029617155,24418,10729,False,2787,1,23000.0
5463,8029763257,24418,3075,False,2788,1,24333.0
5464,8029763257,24418,3076,False,2788,1,24333.0
5465,8029763257,24418,3077,False,2788,0,24333.0
5466,8029916257,24418,2989,False,2789,1,25000.0
5467,8029916257,24418,2988,False,2789,1,25000.0
5468,8029916257,24418,2990,False,2789,1,25000.0
5469,8030050826,24418,5013,False,2790,0,22333.0
5470,8030070151,24418,2299,True,2792,-1,
5471,8030123061,24418,5658,False,2793,0,6000.0
5472,8030151034,24418,5000,False,2794,0,37000.0
5473,8030173643,24418,4191,False,2791,1,9000.0
5474,8030213134,24418,4554,False,2795,0,14000.0
5475,8030264036,24418,9232,False,2796,0,19000.0
5476,8030338854,24418,5978,False,2798,1,20000.0
5477,8030363870,24418,6010,False,2799,0,9000.0
5478,8030401014,24418,5191,False,2800,1,11000.0
5479,8030422278,24418,9160,False,2801,0,23000.0
5480,8030449666,24418,5995,False,2802,1,12000.0
5481,8030564129,24418,8468,False,2803,0,19000.0
5482,8030637021,24418,5397,False,2804,1,47000.0
5483,8110664741,24418,10429,False,2805,1,4000.0
5484,8110687974,24418,10425,False,2806,1,19000.0
5485,8110719391,24418,10432,False,2807,1,18000.0
5486,8110752958,24418,10543,False,2808,1,20000.0
5487,8110782656,24418,10635,False,2809,1,21000.0
5488,8110816796,24418,10411,False,2810,0,21000.0
5489,8110848739,24418,10534,False,2811,1,20000.0
5490,8110874947,24418,10485,False,2812,1,20000.0
5491,8110900865,24418,10585,False,2813,1,21000.0
5492,8110928453,24418,10598,False,2814,1,20000.0
5493,8110955898,24418,10394,False,2815,1,20000.0
5494,8110984094,24418,10458,False,2816,1,20000.0
5495,8110999393,24418,10445,False,2817,1,20000.0
5496,8112846452,24418,6511,False,2818,1,8000.0
5497,8112846452,24418,6512,False,2818,1,8000.0
5498,8112846452,24418,6509,False,2818,1,8000.0
5499,8112846452,24418,6510,False,2818,0,8000.0
5500,8112978504,24418,6581,False,2819,0,26250.0
5501,8112978504,24418,6584,False,2819,0,26250.0
5502,8112978504,24418,6583,False,2819,1,26250.0
5503,8112978504,24418,6582,False,2819,0,26250.0
5504,8113013167,24418,16874,True,2821,-1,
5505,8113043198,24418,6584,False,2822,1,21250.0
5506,8113043198,24418,6582,False,2822,1,21250.0
5507,8113043198,24418,6581,False,2822,1,21250.0
5508,8113043198,24418,6583,False,2822,1,21250.0
5509,8113164810,24418,6716,False,2820,1,3000.0
5510,8113164810,24418,6714,False,2820,1,3000.0
5511,8113164810,24418,6715,False,2820,0,3000.0
5512,8113164810,24418,6713,False,2820,1,3000.0
5513,8113210486,24418,6584,False,2823,1,21500.0
5514,8113210486,24418,6583,False,2823,1,21500.0
5515,8113210486,24418,6582,False,2823,1,21500.0
5516,8113210486,24418,6581,False,2823,1,21500.0
5517,8188308612,24418,955,False,2824,0,2500.0
5518,8188349657,24418,1239,False,2826,0,20000.0
5519,8188372233,24418,588,False,2827,1,17000.0
5520,8188395194,24418,741,False,2828,1,10000.0
5521,8188409453,24418,955,False,2829,1,17000.0
5522,8188431392,24418,1330,False,2830,1,8000.0
5523,8188462074,24418,621,False,2825,1,16000.0
5524,8188497536,24418,675,False,2831,1,17000.0
5525,8188540142,24418,254,False,2832,0,17000.0
5526,8188584015,24418,773,False,2833,1,18000.0
5527,8188604740,24418,1025,False,2834,1,18000.0
5528,8188634798,24418,920,False,2835,0,9000.0
5529,8188670576,24418,1150,False,2836,0,15000.0
5530,8188706427,24418,691,False,2837,0,15000.0
5531,8188742454,24418,1327,False,2838,0,13000.0
5532,8188770049,24418,743,False,2840,1,17000.0
5533,8188791165,24418,1099,False,2841,0,16000.0
5534,8188811846,24418,254,False,2842,1,16000.0
5535,8188833993,24418,1222,False,2843,1,16000.0
5536,8188854129,24418,1327,False,2844,1,17000.0
5537,8188875309,24418,422,False,2839,0,15000.0
5538,8188903130,24418,579,False,2846,0,16000.0
5539,8188923754,24418,258,False,2847,1,17000.0
5540,8188941354,24418,422,False,2848,1,15000.0
5541,8188962757,24418,853,False,2849,0,13000.0
5542,8188980200,24418,783,False,2850,0,16000.0
5543,8189001544,24418,298,False,2845,1,12000.0
5544,8189026666,24418,876,False,2851,1,15000.0
5545,8189049321,24418,1202,False,2852,1,17000.0
5546,8189083040,24418,1397,False,2853,0,16000.0
5547,8189107666,24418,25089,True,2854,-1,
5548,8189128370,24418,331,False,2855,1,17000.0
5549,8189151337,24418,1171,False,2856,1,17000.0
5550,8189245769,24418,12638,True,2797,-1,
5551,8189261185,24418,4646,False,2857,1,18000.0
5552,8189284204,24418,4277,False,2858,1,10000.0
5553,8189307689,24418,10450,False,2859,1,17000.0
5554,8189980968,24418,1403,False,2860,1,9000.0
5555,8189980968,24418,1404,False,2860,0,9000.0
5556,8189980968,24418,1405,False,2860,1,9000.0
5557,8190108561,24418,2252,False,2861,0,22666.0
5558,8190108561,24418,2251,False,2861,1,22666.0
5559,8190108561,24418,2253,False,2861,1,22666.0
5560,8190248064,24418,1562,False,2862,0,25000.0
5561,8190248064,24418,1563,False,2862,1,25000.0
5562,8190248064,24418,1564,False,2862,0,25000.0
5563,8190363532,24418,1553,False,2863,1,28666.0
5564,8190363532,24418,1554,False,2863,1,28666.0
5565,8190363532,24418,1555,False,2863,0,28666.0
5566,8190466640,24418,2320,False,2864,1,25000.0
5567,8190466640,24418,2321,False,2864,1,25000.0
5568,8190466640,24418,2322,False,2864,1,25000.0
5569,8190590649,24418,1452,False,2865,1,23333.0
5570,8190590649,24418,1451,False,2865,1,23333.0
5571,8190590649,24418,1453,False,2865,1,23333.0
5572,8190725235,24418,2440,False,2866,0,26000.0
5573,8190725235,24418,2442,False,2866,1,26000.0
5574,8190725235,24418,2441,False,2866,0,26000.0
5575,8190822055,24418,1787,False,2867,1,23000.0
5576,8190822055,24418,1788,False,2867,1,23000.0
5577,8190822055,24418,1789,False,2867,1,23000.0
5578,8190905073,24418,1934,False,2868,1,20333.0
5579,8190905073,24418,1935,False,2868,1,20333.0
5580,8190905073,24418,1936,False,2868,1,20333.0
5581,8191031397,24418,1588,False,2869,0,24000.0
5582,8191031397,24418,1587,False,2869,1,24000.0
5583,8191031397,24418,1586,False,2869,1,24000.0
5584,8191280412,24418,6623,False,2870,1,27000.0
5585,8191280412,24418,6624,False,2870,1,27000.0
5586,8191280412,24418,6622,False,2870,0,27000.0
5587,8191280412,24418,6621,False,2870,1,27000.0
5588,8191425847,24418,10347,False,2871,1,34000.0
5589,8191425847,24418,10344,False,2871,0,34000.0
5590,8191425847,24418,10345,False,2871,1,34000.0
5591,8191425847,24418,10346,False,2871,1,34000.0
5592,8191612955,24418,6846,False,2872,1,25000.0
5593,8191612955,24418,6848,False,2872,1,25000.0
5594,8191612955,24418,6845,False,2872,1,25000.0
5595,8191612955,24418,6847,False,2872,1,25000.0
5596,8191825063,24418,6761,False,2873,1,31500.0
5597,8191825063,24418,6764,False,2873,0,31500.0
5598,8191825063,24418,6762,False,2873,1,31500.0
5599,8191825063,24418,6763,False,2873,1,31500.0
5600,8192012769,24418,6925,False,2874,1,34500.0
5601,8192012769,24418,6924,False,2874,0,34500.0
5602,8192012769,24418,6927,False,2874,0,34500.0
5603,8192012769,24418,6926,False,2874,1,34500.0
5604,8192203059,24418,6616,False,2875,1,33500.0
5605,8192203059,24418,6614,False,2875,0,33500.0
5606,8192203059,24418,6613,False,2875,1,33500.0
5607,8192203059,24418,6615,False,2875,0,33500.0
5608,8196752435,24418,3204,False,2876,1,26500.0
5609,8196752435,24418,3205,False,2876,0,26500.0
5610,8196752435,24418,3206,False,2876,1,26500.0
5611,8196855852,24418,3530,False,2877,0,23666.0
5612,8196855852,24418,3528,False,2877,1,23666.0
5613,8196855852,24418,3529,False,2877,0,23666.0
5614,8196997726,24418,3111,False,2878,0,22000.0
5615,8196997726,24418,3113,False,2878,0,22000.0
5616,8196997726,24418,3112,False,2878,0,22000.0
5617,8197507262,24418,3002,False,2879,0,28000.0
5618,8197507262,24418,3000,False,2879,1,28000.0
5619,8197507262,24418,3001,False,2879,1,28000.0
5620,8197610160,24418,3286,False,2880,1,26000.0
5621,8197610160,24418,3287,False,2880,1,26000.0
5622,8197610160,24418,3285,False,2880,1,26000.0
5623,8270506254,24418,8997,False,2882,0,23666.0
5624,8270569956,24418,3985,False,2883,1,13000.0
5625,8270614528,24418,4089,False,2884,1,36000.0
5626,8270661701,24418,6224,False,2885,1,18000.0
5627,8270693894,24418,9369,False,2886,0,24000.0
5628,8270715847,24418,5215,False,2887,1,12000.0
5629,8270742943,24418,4687,False,2888,1,10000.0
5630,8270768367,24418,5246,False,2889,1,19000.0
5631,8270790737,24418,9041,False,2890,1,16000.0
5632,8270837163,24418,3624,False,2891,1,6000.0
5633,8270862135,24418,5716,False,2892,1,30000.0
5634,8270896243,24418,4768,False,2893,0,11000.0
5635,8270952765,24418,9188,False,2894,1,14000.0
5636,8270998021,24418,3713,False,2895,1,24000.0
5637,8271239060,24418,5614,False,2896,1,21000.0
5638,8271485316,24418,6266,False,2897,0,28000.0
5639,8271535205,24418,8515,False,2898,0,25000.0
5640,8271559248,24418,5974,False,2899,1,29000.0
5641,8271593800,24418,5703,False,2900,0,12000.0
5642,8271712238,24418,1144,True,2902,-1,
5643,8271720886,24418,5197,False,2903,1,21000.0
5644,8271735694,24418,8284,False,2904,1,4000.0
5645,8271751227,24418,6167,False,2901,1,8000.0
5646,8271785456,24418,8858,False,2905,0,9000.0
5647,8271822430,24418,5249,False,2906,1,22000.0
5648,8271871770,24418,6453,False,2907,1,26000.0
5649,8271908798,24418,5994,False,2908,1,22000.0
5650,8271951568,24418,8708,False,2909,0,9000.0
5651,8271979778,24418,4454,False,2910,1,28000.0
5652,8272005084,24418,4507,False,2911,1,11000.0
5653,8272036947,24418,4449,False,2912,0,15000.0
5654,8272100743,24418,8954,False,2913,0,13000.0
5655,8272166684,24418,4071,False,2914,0,26000.0
5656,8272201958,24418,4521,False,2915,1,27000.0
5657,8272237751,24418,4709,False,2916,0,13000.0
5658,8272250086,24418,7704,True,2918,-1,
5659,8272262320,24418,6266,False,2919,1,21000.0
5660,8272269734,24418,4709,False,2920,1,8000.0
5661,8272299813,24418,8653,False,2917,1,2000.0
5662,8272341443,24418,4048,False,2921,1,22000.0
5663,8272381021,24418,5691,False,2922,0,21000.0
5664,8272442215,24418,5989,False,2923,1,4000.0
5665,8272495261,24418,9440,False,2924,0,33000.0
5666,8272544302,24418,6268,False,2925,1,27000.0
5667,8272585681,24418,8455,False,2926,0,22000.0
5668,8272606598,24418,5163,False,2928,1,32000.0
5669,8272632643,24418,9275,False,2929,1,8000.0
5670,8272640698,24418,8455,False,2930,1,20000.0
5671,8272658459,24418,8487,False,2931,1,3000.0
5672,8272679295,24418,6462,False,2932,1,12000.0
5673,8274214106,24418,4776,False,2927,1,14000.0
5674,8275768291,24418,9422,False,2933,1,8000.0
5675,8275822730,24418,4529,False,2934,0,24000.0
5676,8275884889,24418,4212,False,2935,0,35000.0
5677,8275919713,24418,6466,False,2936,1,29000.0
5678,8275969372,24418,4286,False,2937,0,13000.0
5679,8275987706,24418,5003,False,2938,1,36000.0
5680,8276012012,24418,4349,False,2939,0,4000.0
5681,8276052834,24418,4729,False,2940,1,15000.0
5682,8276103904,24418,9430,False,2941,0,30000.0
5683,8276132098,24418,3787,False,2942,1,32000.0
5684,8293688888,24418,10476,False,2943,1,9000.0
5685,8293717780,24418,10555,False,2944,1,22000.0
5686,8293746471,24418,10629,False,2945,1,21000.0
5687,8293772650,24418,10386,False,2946,1,21000.0
5688,8293804056,24418,10513,False,2947,1,18000.0
5689,8293836516,24418,10595,False,2948,1,21000.0
5690,8293865925,24418,10516,False,2949,1,22000.0
5691,8293884951,24418,10479,False,2950,1,21000.0
5692,8293921477,24418,10627,False,2951,1,12000.0
5693,8293957829,24418,10638,False,2952,1,21000.0
5694,8293985089,24418,10660,False,2953,1,21000.0
5695,8294016222,24418,10636,False,2954,0,20000.0
5696,8294049483,24418,10626,False,2955,1,19000.0
5697,8294076341,24418,10481,False,2956,0,20000.0
5698,8294093588,24418,10459,False,2957,1,19000.0
5699,8318726075,24418,3391,False,2881,0,10000.0
5700,8318726075,24418,3390,False,2881,1,10000.0
5701,8318726075,24418,3392,False,2881,1,10000.0
5702,8437121011,24418,10431,False,2958,1,25000.0
5703,8437168405,24418,10526,False,2959,1,22000.0
5704,8437220281,24418,10656,False,2960,0,19000.0
5705,8437239228,24418,10402,False,2961,1,23000.0
5706,8437252856,24418,10510,False,2962,1,12000.0
5707,8437267775,24418,10488,False,2963,1,8000.0
5708,8437298939,24418,10421,False,2964,0,9000.0
5709,8437328102,24418,10532,False,2965,1,23000.0
5710,8437356762,24418,10588,False,2966,1,20000.0
5711,8437371761,24418,10663,False,2967,1,22000.0
5712,8437409871,24418,582,False,2968,0,9000.0
5713,8437436142,24418,1239,False,2970,1,17000.0
5714,8437452486,24418,582,False,2971,1,16000.0
5715,8437470442,24418,955,False,2972,1,9000.0
5716,8437495378,24418,691,False,2973,1,10000.0
5717,8437519470,24418,1330,False,2974,1,19000.0
5718,8437544876,24418,1081,False,2969,0,18000.0
5719,8437563262,24418,1217,False,2975,1,17000.0
5720,8437588896,24418,1331,False,2976,1,10000.0
5721,8437617224,24418,580,False,2977,1,16000.0
5722,8437639208,24418,914,False,2978,1,18000.0
5723,8437663065,24418,1141,False,2979,1,14000.0
5724,8437694139,24418,738,False,2980,0,14000.0
5725,8437714742,24418,10040,True,2982,-1,
5726,8437737943,24418,1003,False,2983,1,15000.0
5727,8437765633,24418,1044,False,2984,0,20000.0
5728,8437790932,24418,639,False,2981,1,17000.0
5729,8437812522,24418,993,False,2985,1,16000.0
5730,8437843915,24418,1354,False,2986,0,16000.0
5731,8437874678,24418,1013,False,2987,1,17000.0
5732,8437895164,24418,796,False,2988,1,16000.0
5733,8437917386,24418,999,False,2989,1,14000.0
5734,8437949229,24418,538,False,2990,1,14000.0
5735,8437980076,24418,355,False,2991,1,16000.0
5736,8438017789,24418,587,False,2992,0,16000.0
5737,8438055018,24418,853,False,2994,1,18000.0
5738,8438078753,24418,258,False,2995,1,13000.0
5739,8438094597,24418,587,False,2996,1,16000.0
5740,8438114145,24418,738,False,2997,1,11000.0
5741,8438134846,24418,422,False,2998,1,15000.0
5742,8438164883,24418,536,False,2993,0,15000.0
5743,8438206455,24418,1371,False,2999,0,16000.0
5744,8438224936,24418,24149,True,3001,-1,
5745,8438241855,24418,536,False,3002,1,17000.0
5746,8438263370,24418,1397,False,3003,1,13000.0
5747,8438292069,24418,591,False,3000,0,17000.0
5748,8438326384,24418,1165,False,3004,1,17000.0
5749,8438881707,24418,1949,False,3005,0,21000.0
5750,8438881707,24418,1950,False,3005,0,21000.0
5751,8438881707,24418,1951,False,3005,1,21000.0
5752,8438994438,24418,1661,False,3006,1,23000.0
5753,8438994438,24418,1662,False,3006,0,23000.0
5754,8438994438,24418,1663,False,3006,1,23000.0
5755,8439114367,24418,1760,False,3007,0,24666.0
5756,8439114367,24418,1761,False,3007,0,24666.0
5757,8439114367,24418,1762,False,3007,1,24666.0
5758,8439234003,24418,1828,False,3008,1,26333.0
5759,8439234003,24418,1827,False,3008,1,26333.0
5760,8439234003,24418,1826,False,3008,1,26333.0
